fax,phone,name,contact,description,url,website,addresses,tags,keyword
,,財富投資服務公司,,"FORTUNE FINANCIAL SERVICE, INC財富投資服務公司1858 INDEPENDENCE SQUARE, SUITE CDUNWOODY, GA 30338Tel: (770) 668-9288Fax: (770) 668-9388",https://www.atlanta168.com/company/p/1/669.html,,,,会计
,,PFS INVESTMENT INC.,,"PFS INVESTMENT INC.3120 BRECKINRIDGE BLVD.DULUTH, GA 30096Tel: (770) 381-1000",https://www.atlanta168.com/company/p/1/670.html,,,,会计
,,成信裝修,,成信裝修GATel: (770) 656-0002Fax: (770) 564-1208,https://www.atlanta168.com/company/p/1/355.html,,,,装修
,,永固工程-John呂,,永固工程-John呂GATel: (770) 789-9058,https://www.atlanta168.com/company/p/1/356.html,,,,装修
,,派盛達裝修材料,,"派盛達裝修材料4303 PLEASANTDALE RD., SUITE BDORAVILLE, GA 30340Tel: (678) 699-7478",https://www.atlanta168.com/company/p/1/357.html,,,,装修
,,鴻興裝修工程,,"鴻興裝修工程904 McMillan CourtAUGUSTA, GA 30907Tel: (706) 495-7338",https://www.atlanta168.com/company/p/1/358.html,,,,装修
,,發達建築電器工程公司,,發達建築電器工程公司GATel: (404) 723-2888,https://www.atlanta168.com/company/p/1/359.html,,,,装修
,,TK電器工程公司,,TK電器工程公司GATel: (678) 205-1208,https://www.atlanta168.com/company/p/1/360.html,,,,装修
,,PANDA KITCHEN,,"PANDA KITCHEN櫥櫃石材公司6695C Jimmy Carter Blvd,NORCROSS, GA 30071Tel: (770) 416-9300",https://www.atlanta168.com/company/p/1/361.html,,,,装修
,,典冠和窗藝公司,,"GREENERY BLINDS INC.典冠和窗藝公司1292 Old Norcross Rd.LAWRENCEVILLE, GA 30045Tel: (678) 521-6758",https://www.atlanta168.com/company/p/1/446.html,,,,装修
,,工藝門窗,,"NEW ASIA-PACIFIC TRADING工藝門窗2384 Chamblee Tucker Rd.CHAMBLEE, GA 30341Tel: (770) 986-8958",https://www.atlanta168.com/company/p/1/447.html,,,,装修
,,東方超級玻璃門窗公司,,"SUPER GLASS DESIGNS INC.東方超級玻璃門窗公司2338 CHAMBLEE-TUCKER ROADCHAMBLEE, GA 30341Tel: (770) 457-8848Fax: (770) 986-9298",https://www.atlanta168.com/company/p/1/448.html,,,,装修
,,張麗(文太太),,"張麗(文太太)3917 OLD NORCROSS RDDULUTH, GA 30096Tel: (678) 772-5390Fax: (678) 261-7273EMail: li.wen@comcast.net",https://www.atlanta168.com/company/p/1/671.html,,,,会计
,,ABACUS MORTGAGE,,"ABACUS MORTGAGE4651 ROSWELL ROAD, E402ATLANTA, GA 30341Tel: (404) 252-4888",https://www.atlanta168.com/company/p/1/696.html,,,,会计
,,永信貸款公司-許玉燕,,"ABLY MORTGAGE & FINANCE, INC.-SHINA HSU永信貸款公司-許玉燕2900 CHAMBLEE-TUCKER RD., BLDG TWOATLANTA, GA 30341Tel: (770) 454-8684Fax: (770) 454-0303EMail: ablymortgage@bellsouth.net",https://www.atlanta168.com/company/p/1/697.html,,,,会计
,,雅居貸款公司,,"ABOUT MORTGAGE, INC.雅居貸款公司3020 LEEDS GARDEN LANEALPHARETTA, GA 30022Tel: (770) 401-0238Fax: (770) 619-1741EMail: info@aboutmortgage.us",https://www.atlanta168.com/company/p/1/698.html,,,,会计
,,安居貸款公司-Lian 王,,"ADVANTAGE FAMILY PROTECTION安居貸款公司-Lian 王6000 Medlock Bridge Pkwy, C100ALPHARETTA, GA 30022Tel: (404) 307-2623EMail: lianlu@comcast.net",https://www.atlanta168.com/company/p/1/699.html,,,,会计
,,安居貸款公司-徐惠宣,,"ADVANTAGE FAMILY PROTECTION-KAY安居貸款公司-徐惠宣6000 Medlock Bridge Pkwy, C100ALPHARETTA, GA 30022Tel: (678) 886-8182Fax: (678) 306-0616EMail: afpmortgage@yahoo.com",https://www.atlanta168.com/company/p/1/700.html,,,,会计
,,高林貸款公司-林麗芳,,"ALPINE FM INC高林貸款公司-林麗芳2976 Buford Hwy.DULUTH, GA 30097Tel: (404) 583-2383Fax: (770) 446-9817",https://www.atlanta168.com/company/p/1/701.html,,,,会计
,,世紀房屋貸款銀行,,"CENTURY MORTGAGE CORPORATION世紀房屋貸款銀行5655 PEACHTREE PKWY.NORCROSS, GA 30092Tel: (770) 734-8124Fax: (770) 734-8176",https://www.atlanta168.com/company/p/1/702.html,,,,会计
,,CHASE MANHANTTAN,,"CHASE MANHANTTAN100 ASHFORD CENTER N., SUITE #560ATLANTA, GA 30338Tel: (770) 392-0573Fax: (404) 633-4092",https://www.atlanta168.com/company/p/1/703.html,,,,会计
,,CITI房屋貸款公司,,"CITI HOME MORTGAGE CORP.CITI房屋貸款公司3490 SHALLOWFORD RD. SUITE#201CHAMBLEE, GA 30341Tel: (770) 220-1787",https://www.atlanta168.com/company/p/1/704.html,,,,会计
,,首都房屋貸款公司-林承訓,,"CITY CAPITAL MORTGAGE, INC.-CHARLES LIN首都房屋貸款公司-林承訓6789 Peachtree Ind. Blvd., Suite #230ATLANTA, GA 30360Tel: (678) 698-5819Fax: (770) 840-8338EMail: lin@yeshomeloan.com",https://www.atlanta168.com/company/p/1/705.html,,,,会计
,,"CONTINENTAL MORTGAGE SERVICES, INC.-WEINA CHU",,"CONTINENTAL MORTGAGE SERVICES, INC.-WEINA CHU朱偉娜4588 WINTERS CHAPEL RD., # 100ATLANTA, GA 30360Tel: (770) 446-0226Fax: (770) 446-2625EMail: weina_chu@yahoo.com",https://www.atlanta168.com/company/p/1/706.html,,,,会计
,,今日優惠貸款公司,,"DISCOUNT MORTGAGE TODAY今日優惠貸款公司2068 Candlewood Ct.MARIETTA, GA 30066Tel: (770) 516-6605Fax: (770) 924-8505EMail: yalixin@bellsouth.net",https://www.atlanta168.com/company/p/1/707.html,,,,会计
,,EVERGREEN HOME FINANCE-SIMON KAO,,"EVERGREEN HOME FINANCE-SIMON KAO高肇津P.O. Box 1334LILBURN, GA 30048Tel: (404) 428-7460Fax: (770) 925-4439",https://www.atlanta168.com/company/p/1/708.html,,,,会计
,,FIRST DISCOUNT MORTGAGE,,"FIRST DISCOUNT MORTGAGE張序莞3500 Lenox Road, 11th FloorATLANTA, GA 30326Tel: (404) 564-4642Fax: (404) 475-4810EMail: szhang@firstfinancial.com",https://www.atlanta168.com/company/p/1/709.html,,,,会计
,,華泰房屋貸款銀行,,"FITECH LENDING華泰房屋貸款銀行100 North Point Center East, Suite 510ALPHARETTA, GA 30022Tel: (770) 777-8383Fax: (770) 619-5988",https://www.atlanta168.com/company/p/1/710.html,,,,会计
,,環球貸款公司,,"GLOBAL LENDING LLC環球貸款公司4584 Chamblee Dunwoody Rd.ATLANTA, GA 30338Tel: (770) 936-8818Fax: (770) 936-8830EMail: ekoh@globallendingllc.com",https://www.atlanta168.com/company/p/1/711.html,,,,会计
,,GOLDEN FINANCIAL-TINA,,"GOLDEN FINANCIAL-TINAGOLDEN FINANCIAL INC.5312-3 BUFORD HWY., #3DORAVILLE, GA 30340Tel: (770) 457-7118Fax: (770) 457-7129",https://www.atlanta168.com/company/p/1/712.html,,,,会计
,,居易貸款公司,,"GREAT WORLD MORTGAGE, INC.居易貸款公司4897 BUFORD HWAY SUITE 220CHAMBLEE, GA 30341Tel: (770) 986-5266",https://www.atlanta168.com/company/p/1/713.html,,,,会计
,,漢美貸款公司,,"HANMEI FUNDING & INVESTMENT INC.漢美貸款公司4126 Pleasantdale Rd., Ste. 222ATLANTA, GA 30340Tel: (678) 267-5147Fax: (770) 449-3310",https://www.atlanta168.com/company/p/1/714.html,,,,会计
,,美亞貸款公司-張玉,,"HOME POINTE MORTGAGE CO.美亞貸款公司-張玉3235 SHALLOWFORD RD.CHAMBLEE, GA 30341Tel: (770) 220-2800EMail: anh@ehomepointe.com",https://www.atlanta168.com/company/p/1/715.html,,,,会计
,,蘇懷發貸款公司,,"HOME SOUTH MORTGAGE CORPORATION蘇懷發貸款公司3575 KOGER BLVD., SUITE 150DULUTH, GA 30095Tel: (770) 921-7650",https://www.atlanta168.com/company/p/1/716.html,,,,会计
,,捷登貸款,,"J D MORTGAGE CO, INC.捷登貸款1200 Abernathy Rd., Suite 1700ATLANTA, GA 30328Tel: (205) 218-9876Fax: (770) 551-8105",https://www.atlanta168.com/company/p/1/717.html,,,,会计
,,萬能貸款銀行,,"MAXIM HOME LOAN萬能貸款銀行4535 WINTERS CHAPEL RD.DORAVILLE, GA 30360Tel: (800) 311-8908Fax: (770) 458-1863",https://www.atlanta168.com/company/p/1/718.html,,,,会计
,,全國貸款公司,,"NATIONAL LENDING CORP全國貸款公司3490 Shallowford Rd., Ste. 200ATLANTA, GA 30341Tel: (888) 818-1688",https://www.atlanta168.com/company/p/1/719.html,,,,会计
,,豪記冷氣工程,,HO REF. AND AIR CONDITION豪記冷氣工程GATel: (404) 273-1243,https://www.atlanta168.com/company/p/1/893.html,,,,装修
,,順風冷凍空調工程公司,,"MASTER FINE AIR順風冷凍空調工程公司2991 SHALLOWFORD ROADCHAMBLEE, GA 30341Tel: (770) 457-6998Fax: (770) 457-6998",https://www.atlanta168.com/company/p/1/895.html,,,,装修
,,葉氏餐館設備修理,,"YIP'S RESTAURANT EQUIPMENT SERVICE葉氏餐館設備修理1433 DROWNING CREEK RD.DACULA, GA 30019Tel: (678) 232-2992Fax: (678) 985-2424",https://www.atlanta168.com/company/p/1/901.html,,,,装修
,86053563833666383399,山东银和怡海房地产有限公司,Roger Wang,市场定位方面，场馆主要用于国家体育总局羽毛球队、乒乓球队、篮球队、网球队、排球队等专业运动队的集训比赛以及银和怡海业主的健身、培训、比赛等群众性活动；商场主要吸引国内外大型品牌超市经营商和名牌公司前来投 资经商；商务度假酒店主要满足从事商贸活动的中外知名公司进行商务办公，为运动员、教练员及新闻记者提供餐饮住宿和配套服务以及满足喜欢酒店式公寓的成功人士的居住需求；住宅主要满足热爱运动，追求健康，热爱大海，追求海岸生活的各界人士来这里安家置业。银和怡海国奥天地的建筑造型是中西结合的现代风格，追求内在的简洁、安详、和谐。沉稳的色彩，纯净的线条，大方的体块，是对现代主义建筑的完美演绎。社区建筑形态既反映地方特色，又面向时代未来，既有整体时代感，又有细部雕琢工艺的区域标志性特色。户型设计采用一梯两户、小进深、大面宽的阳光板式结构。方正实用，功能齐全，布局合理，明橱明卫，室室自然通风采光。户型面积从64㎡到430㎡不等，十余种户型，可供不同年龄段和不同居住需求的人士选择。增加了玄关、步入式储衣间、室内花园等功能区域，加大了厨房、前后景观阳台的面积比例，增强了居室海景与山景的视觉享受。体现了人本化理念和豪宅的品位与档次，使居者能恣意享受高层别墅式的生活空间。配套设施包括大型品牌超市、大型室内外运动场所、幼儿园、快餐、酒吧、咖啡厅、美容美发、银行、诊所、家政服务以及住宅小区内的休闲会所等。社区的智能化系统包括安全防范、信息管理和信息网络三大系统。完善的智能化系统为业主的生活保驾护航，使业主足不出户就能享受到网络信息给生活与工作带来的便捷与乐趣。由银和怡海物业公司按照国际酒店式标准模式实施的物业管理，让业主充分感受周到的服务，使生活更加安全与舒适。,https://www.atlanta168.com/company/p/1/1098.html,,http://www.yhyh.com.cn/yumaoqiu/index2.asp,,装修
,7708865959,立亮油漆,Peter Lee,"室内外油漆.专业手工,保证省钱.油漆要质量,找立亮!免费估价: 770-235-1856www.liliangpainting.com",https://www.atlanta168.com/company/p/1/1108.html,,,,装修
,6787657071,Coldwellbanker RB,Grace Mao,我们公司提供全美国一流房产服务。无认你买房，卖房，贷款，或则签合同attorney，我们一步到位.如果你贷款超过30天没付给银行，如果你需要帮助，我会给你免费信息关于Mortgage debt forgiveness.,https://www.atlanta168.com/company/p/1/1109.html,,"10700 Abbotts bridge rd ste 170.Duluth,GA 30097",,装修
,6786562336,长城装修公司,jerry 徐,本公司提供住宅维修，改造工程。多年法拍屋维修经验，免费评估，为您投资提供参考。,https://www.atlanta168.com/company/p/1/1124.html,,1499 centerville drive buford ga 30518,,装修
,77089625826784482088,williams appliance repair,sam or becky,"over 20 yrs. experience repairing-washers,dryers,stoves,cooktops,microwaves,refrigerators,also lawn and garden equiptment,--very affordable,professional service,some nights and weekend service available,call sam @ 770 896 2582 or becky @678 448 2088 speak chinese",https://www.atlanta168.com/company/p/1/1129.html,,n/a,,装修
,6786225836,A&amp;T Cabinet Countertop Inc,Victor Lei,专营厨房，卫生间厨柜和花岗石台面，免费度量，估价，专业设计，专业安装，一条龙服务，保证令客户满意。,https://www.atlanta168.com/company/p/1/1131.html,,"4225 Phil Niekro Pkwy, Norcross, GA 30093",,装修
,6786225836,A&amp;T 厨柜石材公司,Victor Lei,公司网站：www.atcabinet.com,https://www.atlanta168.com/company/p/1/1132.html,,"4225 Phil Niekro Pkwy, Norcross, GA 30093",,装修
,,國際貸款公司,,NATIONWIDE MORTGAGE INC.國際貸款公司GATel: (678) 571-2193EMail: chou9552@bellsouth.net,https://www.atlanta168.com/company/p/1/720.html,,,,会计
,,新地貸款公司-伍靜雯,,"NEW LAND MORTGAGE, INC.-WENDY WU新地貸款公司-伍靜雯3370 Chastain Gardens, Building 200, Suite 230KENNESAW, GA 30144Tel: (770) 422-3818Fax: (678) 426-0110EMail: loan@newlandmortgage.com3370 Chastain Gardens, Building 200, Suite 230KENNESAW, GA 30144Tel: (770) 422-3818Fax: (678) 426-0110EMail: loan@newlandmortgage.com",https://www.atlanta168.com/company/p/1/721.html,,,,会计
,,第一貸款公司-詹翠芬,,"NUMBER 1 MORTGAGE-ALICIA CHAU第一貸款公司-詹翠芬5150 BUFORD HWY., A 150DORAVILLE, GA 30340Tel: (678) 205-5626",https://www.atlanta168.com/company/p/1/722.html,,,,会计
,,PROGRESSIVE貸款公司-Julie 慕,,"PROGRESSIVE LENDING CORP.PROGRESSIVE貸款公司-Julie 慕5380 Peachtree Industrial Blvd., Suite 130NORCROSS, GA 30071Tel: (770) 825-0998Fax: (770) 825-0993",https://www.atlanta168.com/company/p/1/723.html,,,,会计
,,遠企貸款公司-龍連中,,"PROGRESSIVE LENDING CORP.-STEPHEN LUNG遠企貸款公司-龍連中5380 Peachtree Ind. Blvd., Ste 130NORCROSS, GA 30071Tel: (770) 852-0998Fax: (770) 852-0993EMail: stephen_lung@hotmail.com",https://www.atlanta168.com/company/p/1/724.html,,,,会计
,,PRUDENTIAL FINANCIAL-JENNIFER CHEN,,"PRUDENTIAL FINANCIAL-JENNIFER CHEN陳慧真3500 Lenox Rd., Suite 1200ATLANTA, GA 30326Tel: (770) 310-5150",https://www.atlanta168.com/company/p/1/725.html,,,,会计
,,優質貸款公司-李玉芳,,"QUALITY MORTGAGE USA CORP.優質貸款公司-李玉芳3100 Breckinridge Blvd.,DULUTH, GA 30096Tel: (678) 697-8297Fax: (770) 935-8824",https://www.atlanta168.com/company/p/1/726.html,,,,会计
,,華信貸款公司-余俊毅,,"RELIABLE MORTGAGE FUNDING CORP.-GENE YU華信貸款公司-余俊毅3710 LONGVIEW DRIVE, SUITE CATLANTA, GA 30341Tel: (770) 936-8289Fax: (770) 936-8477",https://www.atlanta168.com/company/p/1/727.html,,,,会计
,,華信貸款公司-馮曉娟,,"RELIABLE MORTGAGE-PHOENIX FENG華信貸款公司-馮曉娟3710 LONGVIEW DR., SUITE CATLANTA, GA 30341Tel: (678) 665-8786Fax: (770) 936-8477",https://www.atlanta168.com/company/p/1/728.html,,,,会计
,,平信貸款公司-張萍/肖宇,,"THE PING MORTGAGE COMPANY平信貸款公司-張萍/肖宇11545 PARK WOODS CIRCLE, SUITE BALPHARETTA, GA 30005Tel: (678) 297-0666Fax: (678) 297-0603",https://www.atlanta168.com/company/p/1/729.html,,,,会计
,,陳開堯房屋貸款,,"TAN & ASSOCIATES陳開堯房屋貸款4380 GEORGETOWN SQUARE II #1010AATLANTA, GA 30338Tel: (770) 457-8333Fax: (770) 457-8822",https://www.atlanta168.com/company/p/1/730.html,,,,会计
,,YKC 貸款公司,,"YKC MORTGAGEYKC 貸款公司230 PROSPECT PLACEALPHARETTA, GA 30005Tel: (770) 667-1134Fax: (770) 569-2413",https://www.atlanta168.com/company/p/1/731.html,,,,会计
,,"CARA REALTY, INC.",,"CARA REALTY, INC.2771 LAWRENCEVILLE HWY., #100DECATUR, GA 30033Tel: (770) 492-1390Fax: (770) 492-1387URL: www.cararealty.com",https://www.atlanta168.com/company/p/1/781.html,,,,会计
,,凱奧房地產公司,,"KYLE REALTY COMPANY INC凱奧房地產公司210 SANDY SPRINGS PLACEATLANTA, GA 30328Tel: (404) 250-4340Fax: (404) 250-9724",https://www.atlanta168.com/company/p/1/787.html,,,,会计
,,甄月棉,,ALL TRUST REALTY INC.-JANE ZHEN甄月棉GATel: (678) 361-5228EMail: ymzhen@yahoo.com,https://www.atlanta168.com/company/p/1/788.html,,,,会计
,,伍靜雯,,"ALLTRUST REALTY, INC.伍靜雯3370 CHASTIAN GARDENS DR., SUITE 230KENNESAW, GA 30144Tel: (678) 426-0100Fax: (678) 426-0110URL: www.home22.com",https://www.atlanta168.com/company/p/1/790.html,,,,会计
,,楊春娥,,"AMERICA'S REALTY, INC. - KATHY CHANG楊春娥595 EAST CROSSVILLE ROADROSWELL, GA 30075Tel: (770) 751-7426",https://www.atlanta168.com/company/p/1/791.html,,,,会计
,,羅莉,,"AMERICA'S REALTY, INC. - LOLY ENDERLE羅莉595 EAST CROSSVILLE ROADROSWELL, GA 30075Tel: (770) 560-0158",https://www.atlanta168.com/company/p/1/792.html,,,,会计
,,鍾孟潔,,AMERICA'S REALTY-JULIAN CHUNG鍾孟潔GATel: (678) 525-5088,https://www.atlanta168.com/company/p/1/793.html,,,,会计
,,金陽房地產公司-黃森勇,,"APOLLO REALTY, INC.-RICHARD S. HUANG金陽房地產公司-黃森勇4897 BUFORD HWY. #220CHAMBLEE, GA 30341Tel: (770) 234-0900Fax: (770) 234-0909",https://www.atlanta168.com/company/p/1/794.html,,,,会计
,,亞太房地產─謝琳,,"ATLANTA PACIFIC REALTY亞太房地產─謝琳5389-G NEW PEACHTREE ROADCHAMBLEE, GA 30341Tel: (770) 458-6688Fax: (770) 458-7617",https://www.atlanta168.com/company/p/1/795.html,,,,会计
,,亞太房地產-黃本忠,,"ATLANTA PACIFIC REALTY-BEN HUANG亞太房地產-黃本忠5389-G NEW PEACHTREE RD.ATLANTA, GA 30341Tel: (770) 458-6688Fax: (770) 458-7617EMail: atpc01p1@bellsouth.net",https://www.atlanta168.com/company/p/1/796.html,,,,会计
,,亞太房地產-羅文娟,,"ATLANTA PACIFIC REALTY-DAISY LUO亞太房地產-羅文娟5389-G New Peachtree Rd.ATLANTA, GA 30341Tel: (678) 665-1486Fax: (770) 458-7617EMail: daisyluo2004@yahoo.com",https://www.atlanta168.com/company/p/1/797.html,,,,会计
,,亞太房地產-盧輝汶,,"ATLANTA PACIFIC REALTY-DENISE LO亞太房地產-盧輝汶5389-G NEW PEACHTREE RD.ATLANTA, GA 30341Tel: (678) 887-8088Fax: (770) 458-7617EMail: info@deniselo.comURL: www.deniselo.com",https://www.atlanta168.com/company/p/1/798.html,,,,会计
,,亞太房地產-汪瀛,,"ATLANTA PACIFIC REALTY-EDDIE WANG亞太房地產-汪瀛5389-G New Peachtree Rd.ATLANTA, GA 30341Tel: (404) 863-7446Fax: (770) 458-7617EMail: Wangeddie@aol.com",https://www.atlanta168.com/company/p/1/799.html,,,,会计
,6784882369,高峰装修,Vicky Sun,高峰装修是一家诚信可靠的装修公司。公司高质量的管理人，有着非常丰富的装修经念，不但确保工程的质量，而且省时，省钱。我们为您提供以下服务：油漆，各种地板，瓷砖，卫生间装修，厨房装修，地下室装修，请联系我们电话：678-488-2369联系人：VickySun网站：www.summitrenovation-atl.com,https://www.atlanta168.com/company/p/1/1305.html,,www.summitrenovation-atl.com,,装修
,7706768296,D &amp; G 装修公司,Sam 蔡,多年商业，住房装修经验，油漆房屋，装地板，修房顶，空调，免费报价。电 770-676-8296.,https://www.atlanta168.com/company/p/1/1309.html,,Georgia,,装修
,7706768190,All Choices Realty LLC,Karen Q Hong,"All Choices Realty LLC is real estate company specialized in buying, selling, management of houses, commercial building in North Atlanta area. Free information about foreclosures.全面房地产公司为您买卖和管理住房，商业房产一条龙服务。大量新房，或银行拍卖房，免费提供信息。请email： karenqhong@hotmail.com或 电话：770-676-8190",https://www.atlanta168.com/company/p/1/1320.html,,allchoicesrealty.com,,装修
,6785577686,东方天然花岗石厨柜食品公司,李军,"专营:1,天然花岗石厨房 浴室台面 带框原木厨柜 不锈钢水槽 陶瓷洗手盆 木地板2,东方食品批发 零售",https://www.atlanta168.com/company/p/1/1336.html,,"5420 new peachtree rd chamblee,GA 30341",,装修
,6785106998,兄弟工程,张先生,专业电，中央冷暖气，安装修理执照技师 （GA，LIC: CR140510)解决各种疑难杂症搞不定不收钱,https://www.atlanta168.com/company/p/1/1342.html,,"2756 Northbrook drive, Atlanta, GA 30340",,装修
,404956089380010,安邸装修,Andy,装修质量的好坏，很大程度上取决于施工，因此，装修选择好的施工队伍至关重要。亚特兰大安邸装修拥有一支专业的装修团队。我们深刻理解客户需求，并与客户进行及时有效地沟通；确保装饰设计效果的一致性；做到让业主省心省钱。我们尤其对法拍屋有多年的装修经验。我们提供以下服务：店面装修，各种木工定制，如家具，玄关，收银台等室内地板地毯翻新，卫生间厨房地下室装修，建筑物外墙油漆，新建及翻修工程，屋顶翻新建设等。,https://www.atlanta168.com/company/p/1/1352.html,,4073 Lavista Rd Tucker Ga 30084,,装修
,6785571800,Golden Star Construction Inc.,顾先生,政府注册，有多年工程经验，质量保证!专精地下室，厨房卫浴改建，安装橱柜，水电，地板地砖，内外油漆及各项维修。欢迎来电：678-557-1800,https://www.atlanta168.com/company/p/1/1360.html,,Duluth,,装修
,4042877064,BURNETTE HURST CONCRETE,BURNETTE HURST,"BURNETTE HURST CONCRETE - BEWARE! BEWARE!! BEWARE!!! (Atlanta)WE HIRED BURNETTE HURST TO DO A CONCRETE PATIO. HIS CONTACT - ( 404) 287-7064 orburnette.hurst@yahoo.comFEW MINUTES AFTER POURING CONCRETE BURNETTE PRESSURED US TO PAY HIM FULL MONEY. WE ASKED HIM TOOFFER US THE OPPORTUNITY TO TEST THE GRADING WHEN CONRETE IS DRY. HE GOT VERY LOUD ANDUNPROFESSIONAL.THE FINISHING WAS NOT DONE, NO EXPANSION JOINTS WERE PROVIDED, AREA WAS NOT CLEANED.WE CALLED HIM SEVERAL TIMES AFTER THE JOB TO TAKE CARE OF THIS AND HE REFUSED TO COME BACK.WE HAD TO HIRE ANOTHER TECH TO COMPLETE THE WORK.WILL I HIRE HIM FOR ANOTHER JOB? NEVER!HIRE HIM AT YOUR OWN RISK!! HE CLAIMS TO BE IN BUSINESS FOR 15 YEARS!! - ASK HIM TO GIVE YOU 3REFERENCES. HE DOES NOT HAVE MORE THAN ONE...WHAT DOES THAT TELL YOU? I WISH I HAD THOUGHT ABOUT IT.",https://www.atlanta168.com/company/p/1/1361.html,,N/A,,装修
